T72C	&	 379.652909 	&	 379.731173 	&	 379.745805 	&	 380.204020 	&	 5.449887e-01 	&	 30/30 	 35000

WELDED	&	 2.381162 	&	 2.521305 	&	 2.763862 	&	 4.127299 	&	 2.663334e+00 	&	 30/30 	 32000

WELDED	&	 2.381162 	&	 2.521305 	&	 2.763862 	&	 4.127299 	&	 2.663334e+00 	&	 30/30 	 32000

WELDED	&	 2.381146 	&	 2.512969 	&	 2.663524 	&	 3.585389 	&	 1.984252e+00 	&	 30/30 	 320000

WELDED	&	 2.381146 	&	 2.512969 	&	 2.663524 	&	 3.585389 	&	 1.984252e+00 	&	 30/30 	 320000

T10D	&	 5509.717373 	&	 5521.244867 	&	 5594.236423 	&	 6347.034801 	&	 8.671090e+02 	&	 30/30 	 180000

T10D	&	 5509.717373 	&	 5521.244867 	&	 5594.236423 	&	 6347.034801 	&	 8.671090e+02 	&	 30/30 	 180000

T10D	&	 5509.717373 	&	 5521.244867 	&	 5594.236423 	&	 6347.034801 	&	 8.671090e+02 	&	 30/30 	 180000

T10D	&	 5509.717373 	&	 5583.433879 	&	 5608.054915 	&	 6463.898099 	&	 9.398600e+02 	&	 30/30 	 90000

T10D	&	 5509.717373 	&	 5583.433879 	&	 5608.054915 	&	 6463.898099 	&	 9.398600e+02 	&	 30/30 	 90000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

